0.5156041873800934 0.6472636410979272 
0.7952247862240331 0.3201140030893863 
0.06772341934787174 0.07706510388277271 
0.2153857808532103 0.7856909040006765 
0.7775475511762165 0.9252584099635728 
0.1661225272693242 0.19254100621854325 
0.9356334508083735 0.5319310775600561 
0.447705715656316 0.19691362439475646 
0.21261095013625358 0.9307205337295513 
0.4958445922706788 0.9339983606968374 
0.18247263485864496 0.4867790519692273 
0.7066558396541459 0.4736269790081307 
0.9122556332887005 0.2124428326138318 
0.7917764165350586 0.07204434616690453 
0.9295491345515623 0.6791962562764519 
0.4891282820757657 0.36389742286434157 
0.7936088470538523 0.6249724686176296 
0.2864475030428897 0.5884259138194673 
0.07024652717622903 0.9205948055592306 
0.3519473469047061 0.9432115614578893 
0.05693557183874165 0.5701047480124951 
0.3265932717311623 0.4377178672026101 
0.21214847697857497 0.06364987729973515 
0.5853505949334041 0.21920265356325952 
0.5030718803709581 0.7940674740368594 
0.937880236729283 0.3662454111399589 
0.06764724752044343 0.40112117455383567 
0.36577533883360314 0.3103533406085661 
0.6410932091522417 0.7510133166418651 
0.9337696579090098 0.07262481717054242 
0.3576811366472279 0.823487597072297 
0.6556319847503251 0.606664654328382 
0.9264252798403767 0.9394319092188046 
0.5609021848589879 0.48717149464256493 
0.35906670798894463 0.06825495751614313 
0.5039040865897632 0.0675876304136862 
0.05989072727689598 0.24364191077996533 
0.6386132988447532 0.9139557279441253 
0.061556324194602 0.7555287422451102 
0.2960080756574843 0.19651571763540604 
0.7807670974276358 0.7750244916526792 
0.7362297472591017 0.2006813422876646 
0.6426242012608935 0.3479261863247386 
0.8293056051560432 0.4622368217954275 
0.4261586206147968 0.5331187954591659 
0.16512103197760203 0.652609900044532 
0.36449258128387985 0.691679688231084 
0.6452781878111815 0.07209715847585424 
0.21144728192542867 0.33202587225578706 
0.9224478244489381 0.8122006542033213 
